product_name,brand-name,rating,ingredients,product_url
All-In-One Coconut Infusion Multi-Benefit Spray,Biolage,4.5,"Aqua/Water/Eau, Cocos Nucifera Oil/Coconut Oil, Amodimethicone, Polyquaternium-37, Ppg-5-Ceteth-10 Phosphate, Phenoxyethanol, Propylene Glycol Dicaprylate/Dicaprate, Sodium Hydroxide, Parfum/Fragrance, Dimethicone, Behentrimonium Chloride, Ppg-1 Trideceth-6, Trideceth-6, Xylose, Aloe Barbadensis Leaf Juice, Ethylhexylglycerin, Limonene, Glycerin, Isopropyl Alcohol, Dimethiconol, Benzophenone-4, Cetrimonium Chloride, Agave Tequilana Leaf Extract, Hexyl Cinnamal, Coumarin, Benzyl Alcohol, Linalool, Amyl Cinnamal, Geraniol, Isoeugenol, Alpha-Isomethyl Ionone, Hydroxycitronellal, Benzyl Benzoate, Orchis Mascula Extract, Cinnamyl Alcohol, Citronellol, Bht, Acid, Potassium Sorbate, Tocopherol, Sodium Benzoate.",https://www.ulta.com/p/all-in-one-coconut-infusion-multi-benefit-spray-pimprod2003307
"Diamax Advanced, Hair Thickening & Breakage Protection Treatment For Thinning Hair",Nioxin,4.4,"Alcohol Denat, Water, Niacinamide, PEG-PPG-20/23 Dimethicone, Caffeine, Acrylates/C10-30, Alkyl Acrylate Crosspolymer, Fragrance, Panthenol, Tetrahydroxypropyl Ethylenediamine, Mentha Piperita Peppermint Oil, Menthol, Mentha Arvensis Leaf Oil.",https://www.ulta.com/p/diamax-advanced-hair-thickening-breakage-protection-treatment-thinning-hair-xlsImpprod11131187
Matcha Green Tea & Wild Apple Blossom Nutrient Rich Butter Masque,Not Your Mother's,4.4,"Water (Aqua), Cetearyl Alcohol, Stearyl Alcohol, Diheptyl Succinate, Capryloyl Glycerin/Sebacic Acid Copolymer, Fragrance (Parfum), Behentrimonium Chloride, Prunus Amygdalus Dulcis (Sweet Almond) Oil Hydrogenated Vegetable Oil, Camellia Sinensis Leaf Powder, Malus Domestica Fruit Extract, Leuconostoc/Radish Root Ferment Filtrate, Distearyldimonium Chloride, PPG-3 Benzyl Ether Ethylhexanoate, Phenoxyethanol, Ethylhexylglycerin, Glycerin, Quaternium-80, Hydroxyethylcellulose, Citric Acid.",https://www.ulta.com/p/matcha-green-tea-wild-apple-blossom-nutrient-rich-butter-masque-xlsImpprod16891017
All Soft Heavy Cream Hair Mask,Redken,4.8,"Aqua/Water/Eau, Cetearyl Alcohol, Behentrimonium Chloride, Amodimethicone, Glycerin, Octyldodecanol, Isopropyl Alcohol, Phenoxyethanol, Caprylyl Glycol, Parfum/Fragrance, Sodium Pca, Benzoic Acid, Trideceth-6, Cetrimonium Chloride, Citric Acid, Argania Spinosa Oil/Argania Spinosa Kernel Oil, Arginine, Hydrolyzed Soy Protein, Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol (D47438/2).",https://www.ulta.com/p/all-soft-heavy-cream-hair-mask-xlsImpprod15511089
Flourish Healthy Hair Growth Drug-Free Density Booster,Virtue,4.7,"Aqua (Water, Eau), Keratin, Methyl Nicotinate, Acetyl Tetrapeptide-3, Zingiber Officinale (Ginger) Root Extract, Pisum Sativum (Pea) Extract, Nasturtium Officinale Extract, Moringa Oleifera Seed Extract, Jasminum Officinale (Jasmine) Flower Extract, Hydrolyzed Linseed Extract, Hydrolyzed Hibiscus Esculentus Extract, Helianthus Annuus (Sunflower) Seed Extract, Daucus Carota Sativa (Carrot) Root Extract, Cynara Scolymus (Artichoke) Leaf Extract, Amaranthus Caudatus Seed Extract, Saccharomyces Lysate Extract, Larix Europaea Wood Extract, Trifolium Pratense (Clover) Flower Extract, Camellia Sinensis Leaf Extract, Isochrysis Galbana Extract, Tocopherol, Mentha Piperita (Peppermint) Oil, Dextran, Pentylene Glycol, Sodium Phytate, Sodium Dilauramidoglutamide Lysine, Quaternium-51, Ethylhexylglycerin, Sodium Metabisulfite, Glycine, Parfum (Fragrance), Biosaccharide Gum-4, Butylene Glycol, Glycerin, Zinc Chloride, PPG-26-Buteth-26, Propanediol, Polyacrylate Crosspolymer-6, PEG-40 Hydrogenated Castor Oil, t-Butyl Alcohol, Alcohol, Tetrasodium EDTA, Sodium Benzoate, Potassium Sorbate, Disodium EDTA, Phenoxyethanol, Citric Acid, Linalool, Geraniol, Limonene, Citronellol, Benzyl Benzoate, Citral, Hexyl Cinnamal.",https://www.ulta.com/p/flourish-healthy-hair-growth-drug-free-density-booster-pimprod2029675
Frizz Dismiss Rebel Tame Heat Protectant Leave In-Cream,Redken,4.4,"Aqua/Water/Eau, Cetearyl Alcohol, Orbignya Oleifera Seed Oil, Parfum/Fragrance, Glycerin, Behentrimonium Chloride, Cetrimonium Chloride, Amodimethicone, Sodium Benzoate, Isopropyl Alcohol, Peg/Ppg/Polybutylene Glycol-8/5/3 Glycerin, Benzyl Salicylate, Citric Acid, Benzyl Alcohol, Linalool, Trideceth-6, Chlorhexidine Dihydrochloride, Hexyl Cinnamal, Geraniol, Amyl Cinnamal, Coumarin, Citronellol, Limonene, Benzyl Benzoate.",https://www.ulta.com/p/frizz-dismiss-rebel-tame-heat-protectant-leave-in-cream-pimprod2003330
Scalp Sync Anti-Dandruff Shampoo,Biolage,4.4,"Water, Sodium Laureth Sulfate, Polysorbate 21, Propylene Glycol, Glycol Distearate, Cocamidopropyl Betaine, Dimethicone, Polysorbate 20, Hexylene Glycol, Disodium Cocoamphodiacetate, Fragrance, Sodium Benzoate, Sodium Chloride, Sodium Methylparaben, Polyquaternium-10, Carbomer, PEG-55 Propylene Glycol Oleate, Menthol, Ethylparaben, Limonene, Methylparaben, Hexyl Cinnamal, Coumarin, Linalool, Butylphenyl Methylpropional, Benzyl Alcohol, Hydroxycitronellal, Amyl Cinnamal, Mentha Piperita (Peppermint) Leaf Extract, Sodium Hydroxide, Citric Acid.",https://www.ulta.com/p/scalp-sync-anti-dandruff-shampoo-xlsImpprod11301075
Minoxidil Hair Regrowth Treatment For Women,Nioxin,4.2,"Active: Minoxidil 2%. Inactive: Alcohol, Propylene Glycol, Purified Water.",https://www.ulta.com/p/minoxidil-hair-regrowth-treatment-women-xlsImpprod12291931
Styling Smoothing Shine Milk,Biolage,4.2,"Aqua / Water / Eau, Dimethicone, Stearyl Alcohol, Phenoxyethanol, Behentrimonium Chloride, Amodimethicone, Isopropyl Alcohol, Laureth-23, Laureth-4, Glycerin, Ethylhexylglycerin, Trideceth-6, Parfum / Fragrance, Salicylic Acid, Agave Tequilana Leaf Extract, Triethanolamine, Cetrimonium Chloride, Limonene, Hexyl Cinnamal, Coumarin, Benzyl Alcohol, Linalool, Amyl Cinnamal, Tocopherol.",https://www.ulta.com/p/styling-smoothing-shine-milk-xlsImpprod6490164
Oil for All Invisible Multi-Benefit Oil,Redken,4.3,"Cyclopentasiloxane, Alcohol Denat., Parfum/Fragrance.",https://www.ulta.com/p/oil-all-invisible-multi-benefit-oil-pimprod2017555
No.6 Bond Smoother,OLAPLEX,4.5,"Water (Aqua/Eau), Cetearyl Alcohol, Dimethicone, Isohexadecane, Coco-Caprylate, Neopentyl Glycol Diheptanoate, Behentrimonium Chloride, Isododecane, Phenyl Trimethicone, Propanediol, Bis-Aminopropyl Diglycol Dimaleate, Fragrance (Parfum), Cetrimonium Chloride, Phenoxyethanol, Glyceryl Stearate, Isopropyl Alcohol, Hydroxyethylcellulose, Hydroxypropyl Guar, Sodium Stearoyl Lactylate, Hydroxypropyl Cyclodextrin, Hexyl Cinnamal, Limonene, Citral, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Disodium EDTA, Linalool, Citronellol, Iodopropynyl Butylcarbamate, Hydroxycitronellal, Etidronic Acid, Tocopherol, Geraniol, Potassium Sorbate, Helianthus Annuus (Sunflower) Seed Oil, Phytantriol, Sodium Benzoate, Pseudozyma Epicola/Camellia Sinensis Seed Oil Ferment Extract Filtrate, Tocopheryl Acetate, Vitis Vinifera (Grape) Seed Oil, Aloe Barbadensis Leaf Juice, Panthenol, Citric Acid, Gigartina Stellata Extract, Chondrus Crispus (Carrageenan) Extract, Ascorbic Acid, Cocos Nucifera (Coconut) Oil.",https://www.ulta.com/p/no6-bond-smoother-pimprod2030408
All Soft Argan-6 Oil,Redken,4.6,"Cyclopentasiloxane, Dimethiconol, Dimethicone, Argania Spinosa Oil/Argania Spinosa Kernel Oil, Parfum/Fragrance, Benzyl Alcohol, Linalool, Coumarin, Limonene, Hexyl Cinnamal, Citronellol, Benzyl Benzoate, Amyl Cinnamal (D159206/2).",https://www.ulta.com/p/all-soft-argan-6-oil-xlsImpprod15511083
Tea Tree Oil Scalp Relief Treatment,Derma E,4.7,"Aloe Barbadensis Leaf Juice,* Purified Water, Glycerin, Olive Oil Glycereth-8 Esters, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Macrocystis Pyrifera (Sea Kelp) Extract, Aphanizomenon Flos-Aquae (Blue Algae) Powder, Emblica Officinalis (Amla) Fruit Extract, Melia Azadirachta (Neem) Leaf, Arctium Lappa (Burdock) Root Extract, Arctostaphylos Uva-Ursi (Bearberry) Leaf Extract, Fagara Zanthoxyloides Bark, Menthol, Methone Glycerin Acetal, Niacinamide, Chamomilla Recutita (Matricaria) Flower,* Camellia Sinensis (Green Tea) Leaf Extract,* Hamamelis Virginiana (Witch Hazel) Leaf Extract, Coptis Chinensis Root Extract, Mentha Arvensis Leaf Oil, Mentha Piperita Leaf/Stem Oil, Caffeine, Epilobium Angustifolium (Willowherb) Flower/Leaf/Stem Extract, Willow (Salix Alba) Bark Extract, Copper PCA, Leuconostoc /Radish Root Ferment Filtrate, Xanthan Gum, Potassium Sorbate, Ethylhexylglycerin, Phenoxyethanol.,*Certified Organic",https://www.ulta.com/p/tea-tree-oil-scalp-relief-treatment-pimprod2023250
Cash In Instant Repair Serum,IGK,4.4,"Water (Aqua/Eau), Propanediol, Hydroxyethylcellulose, Dicaprylyl Ether, Adansonia Digitata Seed Oil, sr-Spider Polypeptide-1, Orbignya Oleifera Seed Oil, Salvia Hispanica Seed Extract, Brassica Campestris (Rapeseed) Seed Oil, Emblica Officinalis Fruit Extract, Sesamum Indicum (Sesame) Seed Oil, Cetearamidoethyldiethonium Succinoyl Hydrolyzed Pea Protein, Opuntia Ficus-Indica Fruit Extract, Sodium Formate, Saccharomyces Cerevisiae Extract, Phenoxyethanol, Decyl Glucoside, Heptyl Glucoside, Glyceryl Oleate, Polyquaternium-73, Cetrimonium Chloride, Panthenol, Ethylhexylglycerin, Glycerin, Citric Acid, Benzoic Acid, Tetrasodium Glutamate Diacetate, Leuconostoc/Radish Root Ferment Filtrate, Sodium Benzoate, Heptanol, Tocopherol, Sodium Hydroxide, Sodium Glycolate, Potassium Sorbate, 1,2-Hexanediol, Fragrance (Parfum), Caprylyl Glycol.",https://www.ulta.com/p/cash-in-instant-repair-serum-pimprod2030568
Acidic Bonding Concentrate Intensive Treatment Mask for Damaged Hair,Redken,4.5,"Aqua / Water / Eau, Cetearyl Alcohol, Glycerin, Behentrimonium Chloride, Stearyl Alcohol, Citric Acid, Cetyl Esters, Sodium Citrate, Isopropyl Alcohol, Parfum / Fragrance, Phenoxyethanol, Polyquaternium-10, Polysorbate 20, Hydroxypropyl Guar, Limonene, Linalool (F.I.L. T287238/1)",https://www.ulta.com/p/acidic-bonding-concentrate-intensive-treatment-mask-damaged-hair-pimprod2032106
Scalp Revival Charcoal + Coconut Oil Micro-Exfoliating Scrub Shampoo,Briogeo,4.4,"Water/Aqua/Eau, Sodium Lauroyl Methyl Isethionate*, Cocos Nucifera (Coconut) Oil*, Glyceryl Stearate*, Glycerin*, Microcrystalline Cellulose*, Cocamidopropyl Betaine*, Sodium Methyl Oleoyl Taurate*, Sodium Cocoyl Isethionate*, Hydrogenated Castor Oil*, Lithium Magnesium Sodium Silicate, Panthenol, Xylitylglucoside*, Charcoal Powder*, Melaleuca Alternifolia (Tea Tree) Leaf Oil*, Mentha Piperita (Peppermint) Oil*, Zingiber Officinale (Ginger) Root Oil*, Mentha Viridis (Spearmint) Leaf Oil*, Anhydroxylitol*, Bisabolol, Menthyl Lactate*, Xylitol*, Polyquaternium-7, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Dehydroacetic Acid, Benzyl Alcohol, Fragrance (Parfum), Citric Acid*, Sodium Hydroxide.",https://www.ulta.com/p/scalp-revival-charcoal-coconut-oil-micro-exfoliating-scrub-shampoo-pimprod2029881
Treatment Mask,PATTERN,4.5,"Water/Aqua/Eau, Polyquaternium-37, Saccharomyces/Rice Ferment Filtrate, Hydrolyzed Rice Protein, Butylene Glycol, Hibiscus Esculentus Seed Extract, Caesalpinia Spinosa Fruit Pod Extract, Moringa Oleifera Seed Extract, Helianthus Annuus (Sunflower) Sprout Extract, Sodium Benzoate, Disodium Phosphate, Citric Acid, Glycerin, Behentrimonium Chloride, Cetrimonium Chloride, Hydrogenated Castor Oil/Sebacic Acid Copolymer, Panthenol, Dicaprylyl Carbonate, Quaternium-87, Isopropyl Alcohol, Propylene Glycol, Chlorphenesin, Lauryl Glucoside, Aminomethyl Propanol, Ethylhexylglycerin, Potassium Sorbate, Fragrance/Parfum, Limonene, Geraniol, Citronellol, Linalool, Phenoxyethanol.",https://www.ulta.com/p/treatment-mask-pimprod2022651
Healthy Hair Growth Supplements for Women,BosleyMD,4,"Biotin, Niacin, Zinc, Essential Amino Acids. Other Ingredients: Hydroxypropyl Methylcellulose, Microcrystalline Cellulose, Gelatin, Dextrin, Silica, Magnesium Stearate, Maltodextrin.,For a complete ingredient list, please refer to the product packaging.",https://www.ulta.com/p/healthy-hair-growth-supplements-women-pimprod2017111
Hair Filler,Toppik,4.6,"Keratin, Silica, Ammonium Chloride, Phenoxyethanol, Chlorphenesin. May Contain: Orange 4 (CI 15510), Yellow 6 (CI 15985), Red 33 (CI 17200), Yellow 5 (CI 19140), Green 3 (CI 42053), Blue 1 (CI 42090), Red 22 (CI 45380), Green 6 (CI 61565), Green 5 (CI 61570).",https://www.ulta.com/p/hair-filler-pimprod2026878
Miracle Leave-In Potion Plus Keratin,It's A 10,4.8,"Water (Aqua/Eau), Dimethicone, Cyclopentasiloxane, Propylene Glycol, Polyacrylamide, Dimethiconol, Phenyl Trimethicone, C13-14 Isoparaffin, Fragrance (Parfum), Lauryl Glucoside, Polyglyceryl-6 Laurate, Phenoxyethanol, Caprylyl Glycol, Ethylhexyl Hydroxystearate, Myristyl Glucoside, Laureth-7, Chlorphenesin, Potassium Sorbate, PEG-8 Methicone, Hexylene Glycol, Dimethicone PEG-8 Meadowfoamate, Panthenol, Sodium PCA, Hydrolyzed Keratin, Citronellol, Limonene, Hexyl Cinnamal, Linalool, Alpha-Isomethyl Ionone, Bismuth Oxychloride (CI 77163)",https://www.ulta.com/p/miracle-leave-in-potion-plus-keratin-xlsImpprod6481228
Beauty Bear Pack (1 Hair + 1 Multi),Sugarbear,4.6,"Hair Vitamins: Glucose Syrup, Sugar, Water, Pectin, Citric Acid, Sodium Citrate, Natural Flavors, For Colors (Titanium Dioxide, Blue 1), Coconut Oil, Carnauba Wax.,Women's Multi: Glucose Syrup, Sugar, Water, Pectin, Citric Acid, Color Added, Natural Flavors, Sodium Citrate, Coconut Oil, Carnauba Wax.",https://www.ulta.com/p/beauty-bear-pack-1-hair-1-multi-pimprod2008474
Extreme Anti-Snap Anti-Breakage Leave-In Conditioner,Redken,4.6,"Aqua/Water/Eau, Polyacrylamide, Phenoxyethanol, Amodimethicone, C13-14, Isoparaffin, Isopropyl Myristate, Parfum/ Fragrance, Laureth-7, Xylose, Hydrolyzed Soy Protein, Trideceth-6, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Arginine, Citric Acid, Cetyl Alcohol, Cetrimonium Chloride, Behentrimonium Methosulfate, Benzyl Benzoate, Quaternium-33, Limonene, Benzyl Alcohol, Linalool, 2-Oleamido-1,3-Octadecanediol.",https://www.ulta.com/p/extreme-anti-snap-anti-breakage-leave-in-conditioner-xlsImpprod15511085
Haitian Black Castor Oil - Rosemary Mint,Kreyòl Essence,4.9,"100% Pure Ricinus Communis (Haitian Castor Seed) Oil, Mentha Piperita (Peppermint Essential Oil),* Rosmarinus Officinalis (Rosemary) Leaf Oil.*,*Certified organic ingredient",https://www.ulta.com/p/haitian-black-castor-oil-rosemary-mint-pimprod2022702
Double Cream Deep Quencher,Curlsmith,4.6,"Water (Aqua), Cetearyl Alcohol (Plant Derived), Behentrimonium Chloride, Propanediol, Hydroxypropyl Starch Phosphate, Cetyl Esters, Fragrance (Parfum), Guar Hydroxypropyltrimonium Chloride, Selaginella Lepidophylla (Rose Of Jericho) Extract, Carapa Guaianensis (Andiroba) Seed Oil, Aloe Barbadensis (Aloe Vera) Leaf Juice, Ocimum Basilicum (Basil) Leaf Extract, Piper Nigrum (Black Pepper) Seed Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Salvia Officinalis (Sage) Leaf Extract, Helianthus Annuus (Sunflower) Seed Oil, Prunus Armeniaca (Apricot) Kernel Oil*, Persea Gratissima (Avocado) Oil*, Butyrospermum Parkii (Shea Butter), Panthenol, Ethylhexylglycerin, Citric Acid, Disodium Edta, Sodium Hydroxide, Potassium Sorbate, Sodium Benzoate, Glycerin, Phenoxyethanol, Linalool, Limonene.,*Organic Ingredients",https://www.ulta.com/p/double-cream-deep-quencher-pimprod2010526
Total Results Miracle Creator Multi-Benefit Treatment Spray,Matrix,4.5,"Aqua/Water/Eau, Cocos Nucifera Oil/Coconut Oil, Amodimethicone, Polyquaternium-37, Phenoxyethanol, Propylene Glycol Dicaprylate/Dicaprate, Parfum/Fragrance, Acetamide Mea, Lactamide Mea, Dimethicone PEG-7 Phosphate, PPG-1 Trideceth-6, Trideceth-6, Behentrimonium Chloride, Glycine Soja Oil/Soybean Oil, Prunus Amygdalus Dulcis Oil/Sweet Almond Oil, Xylose, Lactic Acid, Ethylhexylglycerin, Cetrimonium Chloride, Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol, Linalool, Coumarin, Sodium Hydroxide.",https://www.ulta.com/p/total-results-miracle-creator-multi-benefit-treatment-spray-xlsImpprod13531051
Smooth Proof Serum,Biolage,4.5,"Dimethicone, Caprylic/Capric Triglyceride, Dimethiconol, Parfum / Fragrance, Limonene, Hexyl Cinnamal, Camellia Kissi / Camellia Kissi Seed Oil, Coumarin, Linalool, Butylphenyl Methylpropional, Benzyl Alcohol, Hydroxycitronellal, Amyl Cinnamal, Geraniol, Alpha-Isomethyl Ionone, Isoeugenol, Benzyl Benzoate, Cinnamyl Alcohol, Citronellol.",https://www.ulta.com/p/smooth-proof-serum-xlsImpprod10141016
"Conditioner, Fragrance Free",SEEN,4.3,"Water, C13-15 Alkane, Cetearyl Alcohol, Cetyl Palmitate, Stearamidopropyl Dimethylamine, Behentrimonium Chloride, Shea Butter Cetyl Esters, Glycerin, Phenoxyethanol, Polysorbate 80, Citric Acid, Bisabolol, Disodium Edta, Ethylhexylglycerin, Tocopherol.",https://www.ulta.com/p/conditioner-fragrance-free-pimprod2024632
Balancing Shampoo with Galangal for Flaky Scalp,Klorane,4.5,Water (Aqua). Disodium Laureth Sulfosuccinate. Decyl Glucoside. Lauryl Betaine. Ceteareth-60 Myristyl Glycol. Lactic Acid. Pentylene Glycol. Alpinia Galanga Rhizome Extract. Fragrance (Parfum). Laureth-3. Maleic Acid. Maltodextrin. Oleth-10. Polyquaternium-22. Red 33 (Ci 17200). Sodium Benzoate. Sodium Chloride. Sodium Hydroxide. Tocopherol,https://www.ulta.com/p/balancing-shampoo-with-galangal-flaky-scalp-pimprod2034397
Tea Tree Scalp Care Anti-Thinning Shampoo,Paul Mitchell,4.1,"Aqua (Water, Eau), Sodium Cocoyl Isethionate, Cocamide MIPA, Sodium Methyl Cocoyl Taurate, Cocamidopropyl Hydroxysultaine, Sodium Lauryl Sulfoacetate, Sodium Methyl 2-Sulfolaurate, Coconut Acid, Glycerin, Divinyldimethicone/Dimethicone Copolymer, Glycol Distearate, Panax Ginseng (Ginseng) Root Extract, Ganoderma Lucidum (Mushroom) Extract, Curcuma Longa (Turmeric) Root Extract, Prunus Africana (Pygeum) Bark Extract, Pisum Sativum (Pea) Peptide, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Trifolium Pratense (Clover) Flower Extract, Terminalia Ferdinandiana (Kakadu Plum) Fruit Extract, Leuconostoc/Radish Root Ferment Filtrate, Disodium Laureth Sulfosuccinate, Sodium Chloride, Sodium Sulfate, Sodium Isethionate, Guar Hydroxypropyltrimonium Chloride, Glycol Stearate, Disodium 2-Sulfolaurate, Citric Acid, C12-13 Pareth-23, C12-13 Pareth-3, Disodium EDTA, Magnesium Nitrate, Phenoxyethanol, Methylchloroisothiazolinone, Methylisothiazolinone, Sodium Metabisulfite, Red 40 (Cl 16035), Caramel, Parfum (Fragrance), Geraniol, Linalool.",https://www.ulta.com/p/tea-tree-scalp-care-anti-thinning-shampoo-xlsImpprod13881109
"Scalp Therapy Conditioner, System 6 (Chemically Treated/Bleached Hair/Progressed Thinning)",Nioxin,4.3,"Water, Stearyl Alcohol, Cetyl Alcohol, Stearamidopropyl Dimethylamine, Phenoxyethanol, Benzyl Alcohol, Dicetyldimonium Chloride, Glutamic Acid, Bis-Aminopropyl Dimethicone, Fragrance, Propylparaben, Methylparaben, EDTA, Propylene Glycol, Sodium Chloride, Mentha Piperita (Peppermint) Oil, Mentha Arvensis Leaf Oil, Menthol, Camellia Sinensis Leaf Extract, Lecithin, Foeniculum Vulgare (Fennel) Fruit Extract, Saccharomyces/Magnesium Ferment, Orange 4, Biotin/Folic Acid/Cyanocobalamin/Niacinamide/Pantothenic Acid/Pyridoxine/Riboflavin/Thiamine/Yeast Polypeptides, Yeast Extract, Saccharomyces/Iron Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Hydrolyzed Silk, Aleurites Moluccana Seed Oil.",https://www.ulta.com/p/scalp-therapy-conditioner-system-6-chemically-treatedbleached-hairprogressed-thinning-xlsImpprod4450375
St. Barts Scalp & Body Scrub,OUAI,4.8,"Sucrose, Water / Aqua / Eau, Sodium Lauroyl Methyl Isethionate, Glycerin, Cocamide Mea, Propanediol, Peg-100 Stearate, Glyceryl Stearate, Silica, Sodium Lauroamphoacetate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, C12-15 Alkyl Benzoate, Cocos Nucifera (Coconut) Oil, Menthyl Lactate, Epilobium Angustifolium Flower/Leaf/Stem Extract, Hydrolyzed Hibiscus Esculentus Extract, Apium Graveolens (Celery) Seed Extract, Panthenol, Aloe Barbadensis Leaf Juice, Caprylyl Glycol, Caprylic/Capric Triglyceride, Peg-150 Distearate, Cocamide Mipa, Trisodium Ethylenediamine Disuccinate, Lactobacillus Ferment Lysate, Bht, Leuconostoc/Radish Root Ferment Filtrate, Phenoxyethanol, Citric Acid, Sodium Benzoate, Benzoic Acid, Sodium Metabisulfite, Sodium Hydroxide, Potassium Sorbate, Fragrance / Parfum, Benzyl Salicylate, Coumarin, Hydroxycitronellal, Limonene, Linalool.",https://www.ulta.com/p/st-barts-scalp-body-scrub-pimprod2031691
Hair Growth Treatment with Minoxidil 5% 1 Month Kit,Virtue,4.8,"Flourish Shampoo: Aqua (Water, Eau), Sodium Lauroyl Methyl Isethionate, Sodium Cocoyl Isethionate, Lauryl Glucoside, Acrylates Copolymer, Keratin, Trifolium Pratense (Clover) Flower Extract, Camellia Sinensis Leaf Extract, Larix Europaea Wood Extract, Sodium Hyaluronate, Tocopherol, Acetyl Tetrapeptide-3, Rice Oil Glycereth-8 Esters, Sodium Phytate, Cocamide MIPA, Polysorbate 20, Hydrogenated Coconut Acid, Sodium Isethionate, Sodium Methyl Cocoyl Taurate, Caprylyl Glycol, Guar Hydroxypropyltrimonium Chloride, Trisodium Ethylenediamine Disuccinate, Ethylhexylglycerin, Hexylene Glycol, Glycerin, Butylene Glycol, Sodium Dilauramidoglutamide Lysine, Isopropanolamine, Coconut Acid, Dextran, Chondrus Crispus Extract, Ethylhexyl Salicylate, Sodium Metabisulfite, Glycine, Gluconolactone, Zinc Chloride, Phenoxyethanol, Parfum (Fragrance), Potassium Sorbate, Sodium Hydroxide, Citric Acid, Sodium Benzoate, Sodium Chloride, Linalool, Geraniol, Limonene, Citronellol.,Flourish Conditioner: Aqua (Water, Eau), Cetearyl Alcohol, Dimethicone, Brassicamidopropyl Dimethylamine, Cetyl Esters, Cetyl Alcohol, Behentrimonium Chloride, Isododecane, Ethylhexylglycerin, PEG-100 Stearate, Glyceryl Stearate, Keratin, Acetyl Tetrapeptide-3, Biotin, Silybum Marianum Ethyl Ester, Saccharomyces Lysate Extract, Panthenol, Tocopheryl Nicotinate, Cyperus Esculentus Root Oil, Tocopherol, Madecassoside, Quercus Petraea Fruit Extract, Citrus Paradisi (Grapefruit) Fruit Extract, Asiaticoside, Hydrolyzed Adansonia Digitata Seed Extract, Amaranthus Hypochondriacus Leaf Extract, Trifolium Pratense (Clover) Flower Extract, Larix Europaea Wood Extract, Glycine, Hydrolyzed Vegetable Protein, Hydrolyzed Quinoa, Oryza Sativa (Rice) Extract, Hydrolyzed Linseed Extract, Camellia Sinensis Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Hydrogenated Ethylhexyl Olivate, Oryza Sativa (Rice) Bran Extract, Hydrogenated Olive Oil Unsaponifiables, Jojoba Esters, Helianthus Annuus (Sunflower) Seed Oil, Oryza Sativa (Rice) Seed Protein, Phytic Acid, Tetrasodium Glutamate Diacetate, Butylene Glycol, Sodium Dilauramidoglutamide Lysine, Dextran, Disodium Phosphate, Caprylyl Glycol, Propanediol, Parfum (Fragrance), Hydroxyethylcellulose, Polysorbate 60, Benzyl Alcohol, Polysorbate 20, Sorbic Acid, Benzoic Acid, Glycerin, Phenoxyethanol, Dimethiconol, Chlorphenesin, Sodium Metabisulfite, Gluconolactone, Zinc Chloride, Sodium Hydroxide, Alcohol, Citric Acid, Tetrasodium EDTA, Sodium Benzoate, Sodium Phosphate, Potassium Sorbate, Calcium Gluconate, BHT, Linalool, Citronellol, Geraniol, Limonene.,Minoxidil: Active: Minoxidil 5% w/w (without propellant). Inactive: Butylated Hydroxytoluene, Cetyl Alcohol, Citric Acid Anhydrous, Dehydrated Alcohol, Isobutane, Lactic Acid, N-butane, Polysorbate 60, Propane, Purified Water, Stearyl Alcohol.",https://www.ulta.com/p/hair-growth-treatment-with-minoxidil-5-1-month-kit-pimprod2029678
